date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:14:37	246809/246809	---M--	200	added ('OK')	image/jpeg	etag:%226afa199b-981f-4651-9d71-3dbbd1d7e595%22	https://www.cityofdoral.com/files/assets/city/v/3/departments/building/building-dept-image.jpg?dimension=pageimagefullwidth&w=992	C:/My%20Web%20Sites/doral/www.cityofdoral.com/files/assets/city/v/3/departments/building/building-dept-image4c53.jpg	(from https://www.cityofdoral.com/Departments/Building-Department)
11:14:37	165076/165076	---M--	200	added ('OK')	image/jpeg	etag:%226afa199b-981f-4651-9d71-3dbbd1d7e595%22	https://www.cityofdoral.com/files/assets/city/v/3/departments/building/building-dept-image.jpg?dimension=pageimagefullwidth&w=768	C:/My%20Web%20Sites/doral/www.cityofdoral.com/files/assets/city/v/3/departments/building/building-dept-image0236.jpg	(from https://www.cityofdoral.com/Departments/Building-Department)
11:14:37	28343/28343	---M--	200	added ('OK')	image/jpeg	etag:%22f9c8555d-6417-4e6d-94cf-381b29175003%22	https://www.cityofdoral.com/files/assets/city/v/1/departments/building/img/apply-icon.jpg	C:/My%20Web%20Sites/doral/www.cityofdoral.com/files/assets/city/v/1/departments/building/img/apply-icon.jpg	(from https://www.cityofdoral.com/Departments/Building-Department)
11:14:37	29831/29831	---M--	200	added ('OK')	image/jpeg	etag:%22586bcbdf-9bfd-4307-ac18-04d3b63374e5%22	https://www.cityofdoral.com/files/assets/city/v/1/departments/building/img/schedule-a-inspection-icon.jpg	C:/My%20Web%20Sites/doral/www.cityofdoral.com/files/assets/city/v/1/departments/building/img/schedule-a-inspection-icon.jpg	(from https://www.cityofdoral.com/Departments/Building-Department)
11:14:37	35151/35151	---M--	200	added ('OK')	image/jpeg	etag:%22a54a2301-5673-48c0-9764-517027cbf608%22	https://www.cityofdoral.com/files/assets/city/v/1/departments/building/img/pay-fees-iocn.jpg	C:/My%20Web%20Sites/doral/www.cityofdoral.com/files/assets/city/v/1/departments/building/img/pay-fees-iocn.jpg	(from https://www.cityofdoral.com/Departments/Building-Department)
11:14:38	27635/27635	---M--	200	added ('OK')	image/jpeg	etag:%2281b3e015-8d4a-44db-92a3-476a7b9f2cb6%22	https://www.cityofdoral.com/files/assets/city/v/1/departments/building/img/download-icon.jpg	C:/My%20Web%20Sites/doral/www.cityofdoral.com/files/assets/city/v/1/departments/building/img/download-icon.jpg	(from https://www.cityofdoral.com/Departments/Building-Department)
11:14:38	220230/220230	---M--	200	added ('OK')	image/jpeg	etag:%22eee9dcd1-d672-4cc0-bf2f-3465225c2abd%22	https://www.cityofdoral.com/files/assets/city/v/1/departments/building/bsm-building-department-meet-greet.jpg	C:/My%20Web%20Sites/doral/www.cityofdoral.com/files/assets/city/v/1/departments/building/bsm-building-department-meet-greet.jpg	(from https://www.cityofdoral.com/Departments/Building-Department)
11:14:38	2407890/2407890	---M--	200	added ('OK')	application/pdf	etag:%22052e0ef5-1e52-43ac-89d5-4bf36dfb9229%22	https://www.cityofdoral.com/files/assets/city/v/5/departments/building/documents/permit-application.pdf	C:/My%20Web%20Sites/doral/www.cityofdoral.com/files/assets/city/v/5/departments/building/documents/permit-application.pdf	(from https://www.cityofdoral.com/Departments/Building-Department)
11:14:38	202660/202660	---M--	200	added ('OK')	application/pdf	etag:%2202d79712-3d09-4ac9-a81b-9b6ef5b1b875%22	https://www.cityofdoral.com/files/assets/city/v/1/departments/building/documents/digital-files-and-batch-submittals-guidance-document.pdf	C:/My%20Web%20Sites/doral/www.cityofdoral.com/files/assets/city/v/1/departments/building/documents/digital-files-and-batch-submittals-guidance-document.pdf	(from https://www.cityofdoral.com/Departments/Building-Department)
11:14:39	117877/117877	---M--	200	added ('OK')	image/jpeg	etag:%225a158be6-1305-4437-9193-a87c280bd56f%22	https://www.cityofdoral.com/files/assets/city/v/2/departments/building/linda-s.-blanco.jpg	C:/My%20Web%20Sites/doral/www.cityofdoral.com/files/assets/city/v/2/departments/building/linda-s.-blanco.jpg	(from https://www.cityofdoral.com/Departments/Building-Department)
11:14:39	35467/35467	---M--	200	added ('OK')	image/jpeg	etag:%22d646b7e1-347a-4a8b-a085-7c4ebd54d29d%22	https://www.cityofdoral.com/files/assets/city/v/1/departments/building/isa-accredited.jpg?w=362&h=494	C:/My%20Web%20Sites/doral/www.cityofdoral.com/files/assets/city/v/1/departments/building/isa-accredited8580.jpg	(from https://www.cityofdoral.com/Departments/Building-Department)
11:14:39	102109/102109	---M--	200	added ('OK')	application/pdf	etag:%2255934541-922f-45be-bf18-685dca5345df%22	https://www.cityofdoral.com/files/assets/city/v/4/departments/building/documents/after-hours-inspection-request-form.pdf	C:/My%20Web%20Sites/doral/www.cityofdoral.com/files/assets/city/v/4/departments/building/documents/after-hours-inspection-request-form.pdf	(from https://www.cityofdoral.com/Departments/Building-Department)
11:14:39	0/-1	---M--	302	error ('')			https://www.cityofdoral.com/Departments/Human-Resources/Job-Opportunities	C:/My%20Web%20Sites/doral/www.cityofdoral.com/Departments/Human-Resources/Job-Opportunities.4b3.delayed	(from https://www.cityofdoral.com/Departments/Building-Department)
11:14:39	1673/1673	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2019%20May%202026%2005:44:40%20GMT	https://www.cityofdoral.com/ocapi/aee8278e-4af3-47f9-83c8-947d64ee5be7/en-US/websitesettings.js	C:/My%20Web%20Sites/doral/www.cityofdoral.com/ocapi/aee8278e-4af3-47f9-83c8-947d64ee5be7/en-US/websitesettings.js	(from https://www.cityofdoral.com/Departments/Building-Department/Announcements-and-Updates)
11:14:40	68080/68080	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2019%20May%202026%2005:44:41%20GMT	https://www.cityofdoral.com/Departments/Building-Department/ak.m	C:/My%20Web%20Sites/doral/www.cityofdoral.com/Departments/Building-Department/ak.m	(from https://www.cityofdoral.com/Departments/Building-Department/Announcements-and-Updates)
11:14:41	68080/68080	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2019%20May%202026%2005:44:41%20GMT	https://www.cityofdoral.com/Departments/Building-Department/ak.t	C:/My%20Web%20Sites/doral/www.cityofdoral.com/Departments/Building-Department/ak.t	(from https://www.cityofdoral.com/Departments/Building-Department/Announcements-and-Updates)
11:14:41	233/233	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2019%20May%202026%2005:44:42%20GMT	https://www.cityofdoral.com/Departments/Building-Department/Announcements-and-Updates?oc_lang=en-US	C:/My%20Web%20Sites/doral/www.cityofdoral.com/Departments/Building-Department/Announcements-and-Updatesc765	(from https://www.cityofdoral.com/Departments/Building-Department/Announcements-and-Updates)
11:14:43	0/-1	---M--	302	error ('')			https://www.cityofdoral.com/Businesses/Doral-GIS-Info-Portal	C:/My%20Web%20Sites/doral/www.cityofdoral.com/Businesses/Doral-GIS-Info-Portal.4b9.delayed	(from https://www.cityofdoral.com/Departments/Building-Department/Announcements-and-Updates)
11:14:43	0/-1	---M--	302	error ('')			https://www.cityofdoral.com/Departments/Human-Resources/Why-Doral	C:/My%20Web%20Sites/doral/www.cityofdoral.com/Departments/Human-Resources/Why-Doral.4ba.delayed	(from https://www.cityofdoral.com/Departments/Building-Department/Announcements-and-Updates)
11:14:43	0/-1	---M--	302	error ('')			https://www.cityofdoral.com/Departments/Human-Resources/Job-Opportunities	C:/My%20Web%20Sites/doral/www.cityofdoral.com/Departments/Human-Resources/Job-Opportunities.4bb.delayed	(from https://www.cityofdoral.com/Departments/Building-Department/Announcements-and-Updates)
11:14:43	0/-1	---M--	302	error ('')			https://www.cityofdoral.com/Departments/Parks-and-Recreation/Program-Registration-Launch	C:/My%20Web%20Sites/doral/www.cityofdoral.com/Departments/Parks-and-Recreation/Program-Registration-Launch.4bc.delayed	(from https://www.cityofdoral.com/Departments/Building-Department/Announcements-and-Updates)
11:14:43	84198/84198	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20May%202026%2005:44:43%20GMT	https://www.cityofdoral.com/Departments/Building-Department/Announcements-and-Updates?lang_update=639147518821725634	C:/My%20Web%20Sites/doral/www.cityofdoral.com/Departments/Building-Department/Announcements-and-Updates25c7.html	(from https://www.cityofdoral.com/Departments/Building-Department/Announcements-and-Updates)
11:14:43	161/161	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2019%20May%202026%2005:44:43%20GMT	https://www.cityofdoral.com/Departments/Police-Department/Job-Opportunities	C:/My%20Web%20Sites/doral/www.cityofdoral.com/Departments/Police-Department/Job-Opportunities	(from https://www.cityofdoral.com/Departments/Building-Department/Announcements-and-Updates)
11:14:43	168/168	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2019%20May%202026%2005:44:44%20GMT	https://www.cityofdoral.com/Residents/Doral-Alerts	C:/My%20Web%20Sites/doral/www.cityofdoral.com/Residents/Doral-Alerts	(from https://www.cityofdoral.com/Departments/Building-Department/Announcements-and-Updates)
11:14:43	171/171	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2019%20May%202026%2005:44:44%20GMT	https://www.cityofdoral.com/Residents/GIS-Portal-redirect	C:/My%20Web%20Sites/doral/www.cityofdoral.com/Residents/GIS-Portal-redirect	(from https://www.cityofdoral.com/Departments/Building-Department/Announcements-and-Updates)
11:14:44	198/198	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2019%20May%202026%2005:44:44%20GMT	https://www.cityofdoral.com/Visitors/Parks-and-Facilities	C:/My%20Web%20Sites/doral/www.cityofdoral.com/Visitors/Parks-and-Facilities	(from https://www.cityofdoral.com/Departments/Building-Department/Announcements-and-Updates)
11:14:44	0/-1	---M--	302	error ('')			https://www.cityofdoral.com/Departments/Human-Resources/Job-Opportunities	C:/My%20Web%20Sites/doral/www.cityofdoral.com/Departments/Human-Resources/Job-Opportunities.4c1.delayed	(from https://www.cityofdoral.com/Departments/Building-Department/Announcements-and-Updates)
11:14:44	1680/1680	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2019%20May%202026%2005:44:45%20GMT	https://www.cityofdoral.com/ocapi/ee2333b8-c8b0-42da-ac80-a80cfeadb756/en-US/websitesettings.js	C:/My%20Web%20Sites/doral/www.cityofdoral.com/ocapi/ee2333b8-c8b0-42da-ac80-a80cfeadb756/en-US/websitesettings.js	(from https://www.cityofdoral.com/Departments/Building-Department/Building-Recertification-Program)
11:14:45	240/240	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2019%20May%202026%2005:44:45%20GMT	https://www.cityofdoral.com/Departments/Building-Department/Building-Recertification-Program?oc_lang=en-US	C:/My%20Web%20Sites/doral/www.cityofdoral.com/Departments/Building-Department/Building-Recertification-Programc765	(from https://www.cityofdoral.com/Departments/Building-Department/Building-Recertification-Program)
11:14:46	0/-1	---M--	302	error ('')			https://www.cityofdoral.com/Businesses/Doral-GIS-Info-Portal	C:/My%20Web%20Sites/doral/www.cityofdoral.com/Businesses/Doral-GIS-Info-Portal.4c5.delayed	(from https://www.cityofdoral.com/Departments/Building-Department/Building-Recertification-Program)
11:14:46	0/-1	---M--	302	error ('')			https://www.cityofdoral.com/Departments/Human-Resources/Why-Doral	C:/My%20Web%20Sites/doral/www.cityofdoral.com/Departments/Human-Resources/Why-Doral.4c6.delayed	(from https://www.cityofdoral.com/Departments/Building-Department/Building-Recertification-Program)
11:14:46	0/-1	---M--	302	error ('')			https://www.cityofdoral.com/Departments/Human-Resources/Job-Opportunities	C:/My%20Web%20Sites/doral/www.cityofdoral.com/Departments/Human-Resources/Job-Opportunities.4c7.delayed	(from https://www.cityofdoral.com/Departments/Building-Department/Building-Recertification-Program)
11:14:46	0/-1	---M--	302	error ('')			https://www.cityofdoral.com/Departments/Parks-and-Recreation/Program-Registration-Launch	C:/My%20Web%20Sites/doral/www.cityofdoral.com/Departments/Parks-and-Recreation/Program-Registration-Launch.4c8.delayed	(from https://www.cityofdoral.com/Departments/Building-Department/Building-Recertification-Program)
11:14:46	92089/92089	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20May%202026%2005:44:46%20GMT	https://www.cityofdoral.com/Departments/Building-Department/Building-Recertification-Program?lang_update=639147518858055724	C:/My%20Web%20Sites/doral/www.cityofdoral.com/Departments/Building-Department/Building-Recertification-Programeb0f.html	(from https://www.cityofdoral.com/Departments/Building-Department/Building-Recertification-Program)
11:14:46	161/161	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2019%20May%202026%2005:44:46%20GMT	https://www.cityofdoral.com/Departments/Police-Department/Job-Opportunities	C:/My%20Web%20Sites/doral/www.cityofdoral.com/Departments/Police-Department/Job-Opportunities	(from https://www.cityofdoral.com/Departments/Building-Department/Building-Recertification-Program)
11:14:46	168/168	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2019%20May%202026%2005:44:46%20GMT	https://www.cityofdoral.com/Residents/Doral-Alerts	C:/My%20Web%20Sites/doral/www.cityofdoral.com/Residents/Doral-Alerts	(from https://www.cityofdoral.com/Departments/Building-Department/Building-Recertification-Program)
11:14:46	171/171	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2019%20May%202026%2005:44:46%20GMT	https://www.cityofdoral.com/Residents/GIS-Portal-redirect	C:/My%20Web%20Sites/doral/www.cityofdoral.com/Residents/GIS-Portal-redirect	(from https://www.cityofdoral.com/Departments/Building-Department/Building-Recertification-Program)
11:14:46	198/198	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2019%20May%202026%2005:44:47%20GMT	https://www.cityofdoral.com/Visitors/Parks-and-Facilities	C:/My%20Web%20Sites/doral/www.cityofdoral.com/Visitors/Parks-and-Facilities	(from https://www.cityofdoral.com/Departments/Building-Department/Building-Recertification-Program)
11:14:46	146389/146389	---M--	200	added ('OK')	application/pdf	etag:%22c43e9f50-2b67-4974-b7c9-30bc8e5be83f%22	https://www.cityofdoral.com/files/assets/city/v/5/departments/building/documents/2025-bd_building-recertification-program-v2.pdf	C:/My%20Web%20Sites/doral/www.cityofdoral.com/files/assets/city/v/5/departments/building/documents/2025-bd_building-recertification-program-v2.pdf	(from https://www.cityofdoral.com/Departments/Building-Department/Building-Recertification-Program)
11:14:47	0/-1	---M--	302	error ('')			https://www.cityofdoral.com/Departments/Human-Resources/Job-Opportunities	C:/My%20Web%20Sites/doral/www.cityofdoral.com/Departments/Human-Resources/Job-Opportunities.4cf.delayed	(from https://www.cityofdoral.com/Departments/Building-Department/Building-Recertification-Program)
11:14:47	307907/307907	---M--	200	added ('OK')	image/png	etag:%223ce78e94-23c6-4102-9cbd-0d93ce7e639d%22	https://www.cityofdoral.com/files/assets/city/v/1/departments/building/building-recertification/pro-tip.png	C:/My%20Web%20Sites/doral/www.cityofdoral.com/files/assets/city/v/1/departments/building/building-recertification/pro-tip.png	(from https://www.cityofdoral.com/Departments/Building-Department/Building-Recertification-Program)
11:14:47	111535/111535	---M--	200	added ('OK')	image/jpeg	etag:%225f77084e-1eda-461c-9719-20007090ea19%22	https://www.cityofdoral.com/files/assets/city/v/1/departments/building/complaints/complaints.jpg?w=1200	C:/My%20Web%20Sites/doral/www.cityofdoral.com/files/assets/city/v/1/departments/building/complaints/complaintsbcc0.jpg	(from https://www.cityofdoral.com/Departments/Building-Department/Complaints)
11:14:47	93732/93732	---M--	200	added ('OK')	image/jpeg	etag:%225f77084e-1eda-461c-9719-20007090ea19%22	https://www.cityofdoral.com/files/assets/city/v/1/departments/building/complaints/complaints.jpg?w=1080	C:/My%20Web%20Sites/doral/www.cityofdoral.com/files/assets/city/v/1/departments/building/complaints/complaints3946.jpg	(from https://www.cityofdoral.com/Departments/Building-Department/Complaints)
11:14:48	1658/1658	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2019%20May%202026%2005:44:48%20GMT	https://www.cityofdoral.com/ocapi/30b7c10e-1e55-4bd7-8b37-c63e424cd671/en-US/websitesettings.js	C:/My%20Web%20Sites/doral/www.cityofdoral.com/ocapi/30b7c10e-1e55-4bd7-8b37-c63e424cd671/en-US/websitesettings.js	(from https://www.cityofdoral.com/Departments/Building-Department/Complaints)
11:14:48	218/218	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2019%20May%202026%2005:44:48%20GMT	https://www.cityofdoral.com/Departments/Building-Department/Complaints?oc_lang=en-US	C:/My%20Web%20Sites/doral/www.cityofdoral.com/Departments/Building-Department/Complaintsc765	(from https://www.cityofdoral.com/Departments/Building-Department/Complaints)
11:14:49	0/-1	---M--	302	error ('')			https://www.cityofdoral.com/Businesses/Doral-GIS-Info-Portal	C:/My%20Web%20Sites/doral/www.cityofdoral.com/Businesses/Doral-GIS-Info-Portal.4d5.delayed	(from https://www.cityofdoral.com/Departments/Building-Department/Complaints)
11:14:49	0/-1	---M--	302	error ('')			https://www.cityofdoral.com/Departments/Human-Resources/Why-Doral	C:/My%20Web%20Sites/doral/www.cityofdoral.com/Departments/Human-Resources/Why-Doral.4d6.delayed	(from https://www.cityofdoral.com/Departments/Building-Department/Complaints)
11:14:49	0/-1	---M--	302	error ('')			https://www.cityofdoral.com/Departments/Human-Resources/Job-Opportunities	C:/My%20Web%20Sites/doral/www.cityofdoral.com/Departments/Human-Resources/Job-Opportunities.4d7.delayed	(from https://www.cityofdoral.com/Departments/Building-Department/Complaints)
11:14:49	0/-1	---M--	302	error ('')			https://www.cityofdoral.com/Departments/Parks-and-Recreation/Program-Registration-Launch	C:/My%20Web%20Sites/doral/www.cityofdoral.com/Departments/Parks-and-Recreation/Program-Registration-Launch.4d8.delayed	(from https://www.cityofdoral.com/Departments/Building-Department/Complaints)
11:14:49	89950/89950	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20May%202026%2005:44:49%20GMT	https://www.cityofdoral.com/Departments/Building-Department/Complaints?lang_update=639147518888074802	C:/My%20Web%20Sites/doral/www.cityofdoral.com/Departments/Building-Department/Complaints7b59.html	(from https://www.cityofdoral.com/Departments/Building-Department/Complaints)
11:14:49	161/161	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2019%20May%202026%2005:44:50%20GMT	https://www.cityofdoral.com/Departments/Police-Department/Job-Opportunities	C:/My%20Web%20Sites/doral/www.cityofdoral.com/Departments/Police-Department/Job-Opportunities	(from https://www.cityofdoral.com/Departments/Building-Department/Complaints)
11:14:49	168/168	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2019%20May%202026%2005:44:50%20GMT	https://www.cityofdoral.com/Residents/Doral-Alerts	C:/My%20Web%20Sites/doral/www.cityofdoral.com/Residents/Doral-Alerts	(from https://www.cityofdoral.com/Departments/Building-Department/Complaints)
11:14:49	171/171	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2019%20May%202026%2005:44:50%20GMT	https://www.cityofdoral.com/Residents/GIS-Portal-redirect	C:/My%20Web%20Sites/doral/www.cityofdoral.com/Residents/GIS-Portal-redirect	(from https://www.cityofdoral.com/Departments/Building-Department/Complaints)
11:14:50	198/198	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2019%20May%202026%2005:44:50%20GMT	https://www.cityofdoral.com/Visitors/Parks-and-Facilities	C:/My%20Web%20Sites/doral/www.cityofdoral.com/Visitors/Parks-and-Facilities	(from https://www.cityofdoral.com/Departments/Building-Department/Complaints)
11:14:50	25529/25529	---M--	200	added ('OK')	image/jpeg	etag:%225f77084e-1eda-461c-9719-20007090ea19%22	https://www.cityofdoral.com/files/assets/city/v/1/departments/building/complaints/complaints.jpg?dimension=pageimage&w=480	C:/My%20Web%20Sites/doral/www.cityofdoral.com/files/assets/city/v/1/departments/building/complaints/complaints15d3.jpg	(from https://www.cityofdoral.com/Departments/Building-Department/Complaints)
11:14:50	0/-1	---M--	302	error ('')			https://www.cityofdoral.com/Departments/Human-Resources/Job-Opportunities	C:/My%20Web%20Sites/doral/www.cityofdoral.com/Departments/Human-Resources/Job-Opportunities.4de.delayed	(from https://www.cityofdoral.com/Departments/Building-Department/Complaints)
11:14:50	1671/1671	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2019%20May%202026%2005:44:51%20GMT	https://www.cityofdoral.com/ocapi/8eb1c2e6-790e-452f-8b75-da381a2c4a36/en-US/websitesettings.js	C:/My%20Web%20Sites/doral/www.cityofdoral.com/ocapi/8eb1c2e6-790e-452f-8b75-da381a2c4a36/en-US/websitesettings.js	(from https://www.cityofdoral.com/Departments/Building-Department/Contractor-Registration)
11:14:51	231/231	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2019%20May%202026%2005:44:52%20GMT	https://www.cityofdoral.com/Departments/Building-Department/Contractor-Registration?oc_lang=en-US	C:/My%20Web%20Sites/doral/www.cityofdoral.com/Departments/Building-Department/Contractor-Registrationc765	(from https://www.cityofdoral.com/Departments/Building-Department/Contractor-Registration)
11:14:52	0/-1	---M--	302	error ('')			https://www.cityofdoral.com/Businesses/Doral-GIS-Info-Portal	C:/My%20Web%20Sites/doral/www.cityofdoral.com/Businesses/Doral-GIS-Info-Portal.4e2.delayed	(from https://www.cityofdoral.com/Departments/Building-Department/Contractor-Registration)
11:14:52	0/-1	---M--	302	error ('')			https://www.cityofdoral.com/Departments/Human-Resources/Why-Doral	C:/My%20Web%20Sites/doral/www.cityofdoral.com/Departments/Human-Resources/Why-Doral.4e3.delayed	(from https://www.cityofdoral.com/Departments/Building-Department/Contractor-Registration)
11:14:52	0/-1	---M--	302	error ('')			https://www.cityofdoral.com/Departments/Human-Resources/Job-Opportunities	C:/My%20Web%20Sites/doral/www.cityofdoral.com/Departments/Human-Resources/Job-Opportunities.4e4.delayed	(from https://www.cityofdoral.com/Departments/Building-Department/Contractor-Registration)
11:14:52	0/-1	---M--	302	error ('')			https://www.cityofdoral.com/Departments/Parks-and-Recreation/Program-Registration-Launch	C:/My%20Web%20Sites/doral/www.cityofdoral.com/Departments/Parks-and-Recreation/Program-Registration-Launch.4e5.delayed	(from https://www.cityofdoral.com/Departments/Building-Department/Contractor-Registration)
11:14:52	88672/88672	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20May%202026%2005:44:52%20GMT	https://www.cityofdoral.com/Departments/Building-Department/Contractor-Registration?lang_update=639147518920398271	C:/My%20Web%20Sites/doral/www.cityofdoral.com/Departments/Building-Department/Contractor-Registrationa89c.html	(from https://www.cityofdoral.com/Departments/Building-Department/Contractor-Registration)
11:14:52	161/161	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2019%20May%202026%2005:44:52%20GMT	https://www.cityofdoral.com/Departments/Police-Department/Job-Opportunities	C:/My%20Web%20Sites/doral/www.cityofdoral.com/Departments/Police-Department/Job-Opportunities	(from https://www.cityofdoral.com/Departments/Building-Department/Contractor-Registration)
11:14:52	168/168	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2019%20May%202026%2005:44:52%20GMT	https://www.cityofdoral.com/Residents/Doral-Alerts	C:/My%20Web%20Sites/doral/www.cityofdoral.com/Residents/Doral-Alerts	(from https://www.cityofdoral.com/Departments/Building-Department/Contractor-Registration)
11:14:52	171/171	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2019%20May%202026%2005:44:53%20GMT	https://www.cityofdoral.com/Residents/GIS-Portal-redirect	C:/My%20Web%20Sites/doral/www.cityofdoral.com/Residents/GIS-Portal-redirect	(from https://www.cityofdoral.com/Departments/Building-Department/Contractor-Registration)
11:14:52	198/198	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2019%20May%202026%2005:44:53%20GMT	https://www.cityofdoral.com/Visitors/Parks-and-Facilities	C:/My%20Web%20Sites/doral/www.cityofdoral.com/Visitors/Parks-and-Facilities	(from https://www.cityofdoral.com/Departments/Building-Department/Contractor-Registration)
11:14:53	492822/492822	---M--	200	added ('OK')	application/pdf	etag:%22a4615730-c0db-4340-8283-b0b5191d9ae5%22	https://www.cityofdoral.com/files/assets/city/v/2/departments/building/documents/contractor-registration.pdf	C:/My%20Web%20Sites/doral/www.cityofdoral.com/files/assets/city/v/2/departments/building/documents/contractor-registration.pdf	(from https://www.cityofdoral.com/Departments/Building-Department/Contractor-Registration)
11:14:53	0/-1	---M--	302	error ('')			https://www.cityofdoral.com/Departments/Human-Resources/Job-Opportunities	C:/My%20Web%20Sites/doral/www.cityofdoral.com/Departments/Human-Resources/Job-Opportunities.4ec.delayed	(from https://www.cityofdoral.com/Departments/Building-Department/Contractor-Registration)
11:14:53	53194/53194	---M--	200	added ('OK')	image/jpeg	etag:%225bcee1f0-4671-4d24-9302-3ec12f8d1561%22	https://www.cityofdoral.com/files/assets/city/v/1/departments/building/contractor-registration/contractor-registration-screenshot_cwglfq.jpg?w=931&h=221	C:/My%20Web%20Sites/doral/www.cityofdoral.com/files/assets/city/v/1/departments/building/contractor-registration/contractor-registration-screenshot_cwglfqc63a.jpg	(from https://www.cityofdoral.com/Departments/Building-Department/Contractor-Registration)
11:14:53	1657/1657	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2019%20May%202026%2005:44:54%20GMT	https://www.cityofdoral.com/ocapi/dbcc4cc5-5e52-42e1-88b7-9471dc552550/en-US/websitesettings.js	C:/My%20Web%20Sites/doral/www.cityofdoral.com/ocapi/dbcc4cc5-5e52-42e1-88b7-9471dc552550/en-US/websitesettings.js	(from https://www.cityofdoral.com/Departments/Building-Department/Directory)
11:14:54	217/217	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2019%20May%202026%2005:44:54%20GMT	https://www.cityofdoral.com/Departments/Building-Department/Directory?oc_lang=en-US	C:/My%20Web%20Sites/doral/www.cityofdoral.com/Departments/Building-Department/Directoryc765	(from https://www.cityofdoral.com/Departments/Building-Department/Directory)
11:14:54	0/-1	---M--	302	error ('')			https://www.cityofdoral.com/Businesses/Doral-GIS-Info-Portal	C:/My%20Web%20Sites/doral/www.cityofdoral.com/Businesses/Doral-GIS-Info-Portal.4f0.delayed	(from https://www.cityofdoral.com/Departments/Building-Department/Directory)
11:14:54	0/-1	---M--	302	error ('')			https://www.cityofdoral.com/Departments/Human-Resources/Why-Doral	C:/My%20Web%20Sites/doral/www.cityofdoral.com/Departments/Human-Resources/Why-Doral.4f1.delayed	(from https://www.cityofdoral.com/Departments/Building-Department/Directory)
11:14:54	0/-1	---M--	302	error ('')			https://www.cityofdoral.com/Departments/Human-Resources/Job-Opportunities	C:/My%20Web%20Sites/doral/www.cityofdoral.com/Departments/Human-Resources/Job-Opportunities.4f2.delayed	(from https://www.cityofdoral.com/Departments/Building-Department/Directory)
11:14:54	0/-1	---M--	302	error ('')			https://www.cityofdoral.com/Departments/Parks-and-Recreation/Program-Registration-Launch	C:/My%20Web%20Sites/doral/www.cityofdoral.com/Departments/Parks-and-Recreation/Program-Registration-Launch.4f3.delayed	(from https://www.cityofdoral.com/Departments/Building-Department/Directory)
11:14:54	103941/103941	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20May%202026%2005:44:54%20GMT	https://www.cityofdoral.com/Departments/Building-Department/Directory?lang_update=639147518943732044	C:/My%20Web%20Sites/doral/www.cityofdoral.com/Departments/Building-Department/Directory1909.html	(from https://www.cityofdoral.com/Departments/Building-Department/Directory)
11:14:54	161/161	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2019%20May%202026%2005:44:54%20GMT	https://www.cityofdoral.com/Departments/Police-Department/Job-Opportunities	C:/My%20Web%20Sites/doral/www.cityofdoral.com/Departments/Police-Department/Job-Opportunities	(from https://www.cityofdoral.com/Departments/Building-Department/Directory)
